,train_loss,train_acc,val_acc,test_acc
55,1.4271785616874695,tensor(80.7500),0.8095238095238095,0.8095238095238095
56,1.424633502960205,tensor(81.),0.8145363408521303,0.8145363408521303
57,14.553964853286743,tensor(81.),0.7443609022556391,0.7443609022556391
58,2.0251990258693695,tensor(70.7500),0.6466165413533834,0.6466165413533834
59,3.0807512998580933,tensor(64.7500),0.6741854636591479,0.6741854636591479
60,2.03047114610672,tensor(68.2500),0.6992481203007519,0.6992481203007519
61,7.859172999858856,tensor(69.),0.6842105263157895,0.6842105263157895
62,119.26122984290123,tensor(68.5000),0.6240601503759399,0.6240601503759399
63,63.314227759838104,tensor(60.5000),0.606516290726817,0.606516290726817
64,25.192872017621994,tensor(63.),0.7117794486215538,0.7117794486215538
65,11.45804849267006,tensor(72.5000),0.7568922305764411,0.7568922305764411
66,119.34709993004799,tensor(75.5000),0.7468671679197995,0.7468671679197995
67,1.9318311214447021,tensor(73.7500),0.7293233082706767,0.7293233082706767
68,1.8076193034648895,tensor(72.7500),0.7293233082706767,0.7293233082706767
69,1.9689708054065704,tensor(72.7500),0.7343358395989975,0.7343358395989975
70,1.8416103720664978,tensor(73.2500),0.731829573934837,0.731829573934837
71,15.591185092926025,tensor(75.2500),0.8270676691729323,0.8270676691729323
72,500.6162480711937,tensor(74.),0.581453634085213,0.581453634085213
73,2.616918385028839,tensor(55.7500),0.531328320802005,0.531328320802005
74,2.630301833152771,tensor(52.2500),0.543859649122807,0.543859649122807
75,2.622411847114563,tensor(54.),0.5413533834586466,0.5413533834586466
76,2.6805331110954285,tensor(54.),0.5413533834586466,0.5413533834586466
77,2.7721341252326965,tensor(54.),0.5413533834586466,0.5413533834586466
78,2.598555624485016,tensor(54.),0.5037593984962406,0.5037593984962406
79,2.6492120027542114,tensor(50.2500),0.5037593984962406,0.5037593984962406
80,2.756167411804199,tensor(50.2500),0.5037593984962406,0.5037593984962406
81,2.6447296142578125,tensor(52.2500),0.5413533834586466,0.5413533834586466
82,2.6664618849754333,tensor(54.),0.5413533834586466,0.5413533834586466
83,2.782504081726074,tensor(54.),0.5413533834586466,0.5413533834586466
84,2.633379638195038,tensor(54.),0.5413533834586466,0.5413533834586466
85,2.628221094608307,tensor(53.5000),0.5037593984962406,0.5037593984962406
86,2.6132673621177673,tensor(50.2500),0.5037593984962406,0.5037593984962406
87,2.5888879895210266,tensor(50.2500),0.5037593984962406,0.5037593984962406
88,2.7565210461616516,tensor(50.2500),0.5037593984962406,0.5037593984962406
89,2.6877893209457397,tensor(50.5000),0.5413533834586466,0.5413533834586466
90,2.701368272304535,tensor(54.),0.5413533834586466,0.5413533834586466
91,2.666788399219513,tensor(54.),0.5413533834586466,0.5413533834586466
92,2.660723388195038,tensor(54.),0.5413533834586466,0.5413533834586466
93,2.6578327417373657,tensor(54.),0.5413533834586466,0.5413533834586466
94,2.6170169711112976,tensor(54.),0.5413533834586466,0.5413533834586466
95,2.6696826815605164,tensor(54.),0.5413533834586466,0.5413533834586466
96,2.6931445002555847,tensor(54.),0.5413533834586466,0.5413533834586466
97,2.6330366730690002,tensor(54.),0.5413533834586466,0.5413533834586466
98,2.6346142292022705,tensor(51.7500),0.5037593984962406,0.5037593984962406
99,2.676600694656372,tensor(50.2500),0.5413533834586466,0.5413533834586466
